prefLabel,auteurslies,name,birth_date,date_of_death
Acteur,http://data.bnf.fr/ark:/12148/cb146541183#about,Paul Oettly,1890,1959
Acteur,http://data.bnf.fr/ark:/12148/cb112913446#about,Marie-Louise Bara de Tovar,,
Acteur,http://data.bnf.fr/ark:/12148/cb112913446#about,Marie-Louise Bara de Tovar,,
Acteur,http://data.bnf.fr/ark:/12148/cb112913446#about,Marie-Louise Bara de Tovar,,
Acteur,http://data.bnf.fr/ark:/12148/cb12536921t#about,Jean Desailly,1920,2008
Acteur,http://data.bnf.fr/ark:/12148/cb14023621g#about,Léa Martini,1973,
Acteur,http://data.bnf.fr/ark:/12148/cb14023621g#about,Léa Martini,1973,
Acteur,http://data.bnf.fr/ark:/12148/cb14045985f#about,Linda Thoren,1977,
Acteur,http://data.bnf.fr/ark:/12148/cb14045985f#about,Linda Thoren,1977,
Acteur,http://data.bnf.fr/ark:/12148/cb14045985f#about,Linda Thoren,1977,
Acteur,http://data.bnf.fr/ark:/12148/cb14045986s#about,Kirstyn Churcher,,
Acteur,http://data.bnf.fr/ark:/12148/cb14045986s#about,Kirstyn Churcher,,
Acteur,http://data.bnf.fr/ark:/12148/cb112913446#about,Marie-Louise Bara de Tovar,,
Acteur,http://data.bnf.fr/ark:/12148/cb112913446#about,Marie-Louise Bara de Tovar,,
Acteur,http://data.bnf.fr/ark:/12148/cb112913446#about,Marie-Louise Bara de Tovar,,
Acteur,http://data.bnf.fr/ark:/12148/cb112913446#about,Marie-Louise Bara de Tovar,,
Acteur,http://data.bnf.fr/ark:/12148/cb12519498b#about,Daniel Mesguich,1952,
Acteur,http://data.bnf.fr/ark:/12148/cb146680169#about,Laurent Bariteau,,
Acteur,http://data.bnf.fr/ark:/12148/cb146680169#about,Laurent Bariteau,,
Acteur,http://data.bnf.fr/ark:/12148/cb146680169#about,Laurent Bariteau,,
Acteur,http://data.bnf.fr/ark:/12148/cb16999072f#about,Francis Bolela,,
Acteur,http://data.bnf.fr/ark:/12148/cb16999072f#about,Francis Bolela,,
Acteur,http://data.bnf.fr/ark:/12148/cb16999072f#about,Francis Bolela,,
Acteur,http://data.bnf.fr/ark:/12148/cb16999073s#about,Lucile Durant,,
Acteur,http://data.bnf.fr/ark:/12148/cb16999073s#about,Lucile Durant,,
Acteur,http://data.bnf.fr/ark:/12148/cb16999073s#about,Lucile Durant,,
Acteur,http://data.bnf.fr/ark:/12148/cb126925099#about,Michel Etcheverry,1919,1999
Acteur,http://data.bnf.fr/ark:/12148/cb138996417#about,Louis Seigner,1903,1991
Acteur,http://data.bnf.fr/ark:/12148/cb13946466f#about,Jacques Eyser,1912,1999
Acteur,http://data.bnf.fr/ark:/12148/cb14026459b#about,Marianne Denicourt,1966,
Acteur,http://data.bnf.fr/ark:/12148/cb14208083h#about,Thibault de Montalembert,1962,
Acteur,http://data.bnf.fr/ark:/12148/cb13185364p#about,Bernard Dhéran,1926,2013
Acteur,http://data.bnf.fr/ark:/12148/cb138924174#about,François Chaumette,1923,1996
Acteur,http://data.bnf.fr/ark:/12148/cb14026459b#about,Marianne Denicourt,1966,
Acteur,http://data.bnf.fr/ark:/12148/cb14208083h#about,Thibault de Montalembert,1962,
Acteur,http://data.bnf.fr/ark:/12148/cb14208083h#about,Thibault de Montalembert,1962,
Acteur,http://data.bnf.fr/ark:/12148/cb155865037#about,Anna-Elisa Pieri,,
Acteur,http://data.bnf.fr/ark:/12148/cb155865037#about,Anna-Elisa Pieri,,
Acteur,http://data.bnf.fr/ark:/12148/cb155865037#about,Anna-Elisa Pieri,,
Acteur,http://data.bnf.fr/ark:/12148/cb155865037#about,Anna-Elisa Pieri,,
Acteur,http://data.bnf.fr/ark:/12148/cb155865037#about,Anna-Elisa Pieri,,
Acteur,http://data.bnf.fr/ark:/12148/cb161561854#about,Bastien Semenzato,,
Acteur,http://data.bnf.fr/ark:/12148/cb161561854#about,Bastien Semenzato,,
Acteur,http://data.bnf.fr/ark:/12148/cb161561854#about,Bastien Semenzato,,
Acteur,http://data.bnf.fr/ark:/12148/cb161561854#about,Bastien Semenzato,,
Acteur,http://data.bnf.fr/ark:/12148/cb161561854#about,Bastien Semenzato,,
Acteur,http://data.bnf.fr/ark:/12148/cb16156220t#about,Stéphane Boschung,,
Acteur,http://data.bnf.fr/ark:/12148/cb16156220t#about,Stéphane Boschung,,
Acteur,http://data.bnf.fr/ark:/12148/cb16156220t#about,Stéphane Boschung,,
Acteur,http://data.bnf.fr/ark:/12148/cb16156220t#about,Stéphane Boschung,,
Acteur,http://data.bnf.fr/ark:/12148/cb16156220t#about,Stéphane Boschung,,
Acteur,http://data.bnf.fr/ark:/12148/cb14026459b#about,Marianne Denicourt,1966,
Acteur,http://data.bnf.fr/ark:/12148/cb14026459b#about,Marianne Denicourt,1966,
Acteur,http://data.bnf.fr/ark:/12148/cb14208083h#about,Thibault de Montalembert,1962,
Acteur,http://data.bnf.fr/ark:/12148/cb14670570r#about,Grégoire Bourbier,,
Acteur,http://data.bnf.fr/ark:/12148/cb14670570r#about,Grégoire Bourbier,,
Acteur,http://data.bnf.fr/ark:/12148/cb14670570r#about,Grégoire Bourbier,,
Acteur,http://data.bnf.fr/ark:/12148/cb14670570r#about,Grégoire Bourbier,,
Acteur,http://data.bnf.fr/ark:/12148/cb14670570r#about,Grégoire Bourbier,,
Acteur,http://data.bnf.fr/ark:/12148/cb14690079w#about,Christophe de Mareuil,,
Acteur,http://data.bnf.fr/ark:/12148/cb14690079w#about,Christophe de Mareuil,,
Acteur,http://data.bnf.fr/ark:/12148/cb14690079w#about,Christophe de Mareuil,,
Acteur,http://data.bnf.fr/ark:/12148/cb14690079w#about,Christophe de Mareuil,,
Acteur,http://data.bnf.fr/ark:/12148/cb15507133n#about,Élisa Sergent,,
Acteur,http://data.bnf.fr/ark:/12148/cb15507133n#about,Élisa Sergent,,
Acteur,http://data.bnf.fr/ark:/12148/cb15507133n#about,Élisa Sergent,,
Acteur,http://data.bnf.fr/ark:/12148/cb15507133n#about,Élisa Sergent,,
Acteur,http://data.bnf.fr/ark:/12148/cb14690079w#about,Christophe de Mareuil,,
Acteur,http://data.bnf.fr/ark:/12148/cb15507133n#about,Élisa Sergent,,
Acteur,http://data.bnf.fr/ark:/12148/cb14670570r#about,Grégoire Bourbier,,
Adaptateur,http://data.bnf.fr/ark:/12148/cb12520983q#about,Georges Vitaly,1917,2007
Adaptateur,http://data.bnf.fr/ark:/12148/cb118947969#about,Gaston-Arman de Caillavet,1869,1915
Adaptateur,http://data.bnf.fr/ark:/12148/cb119029077#about,Robert de Flers,1872,1927
Adaptateur,http://data.bnf.fr/ark:/12148/cb10740176q#about,Armand d' Artois,1847,1912
Adaptateur,http://data.bnf.fr/ark:/12148/cb124075931#about,Népomucène Jonquille,1904,1957
Adaptateur,http://data.bnf.fr/ark:/12148/cb155346766#about,Étienne Hervier,,
Adaptateur,http://data.bnf.fr/ark:/12148/cb118962503#about,Bernard Chartreux,1942,
Adaptateur,http://data.bnf.fr/ark:/12148/cb12141003q#about,Jean Sarment,1897,1976
Adaptateur,http://data.bnf.fr/ark:/12148/cb139268126#about,Philippe Caillard,1924,
Adaptateur,http://data.bnf.fr/ark:/12148/cb139268126#about,Philippe Caillard,1924,
Adaptateur,http://data.bnf.fr/ark:/12148/cb139268126#about,Philippe Caillard,1924,
Adaptateur,http://data.bnf.fr/ark:/12148/cb16971326r#about,Charles-Henri Ménival,1992,
Adaptateur,http://data.bnf.fr/ark:/12148/cb128062700#about,Luc Valti,1891,
Adaptateur,http://data.bnf.fr/ark:/12148/cb16156178v#about,Elena Hazanova,1977,
Adaptateur,http://data.bnf.fr/ark:/12148/cb16156178v#about,Elena Hazanova,1977,
Adaptateur,http://data.bnf.fr/ark:/12148/cb14658634p#about,Jean Liermier,,
Adaptateur,http://data.bnf.fr/ark:/12148/cb14658634p#about,Jean Liermier,,
Adaptateur,http://data.bnf.fr/ark:/12148/cb14658634p#about,Jean Liermier,,
Adaptateur,http://data.bnf.fr/ark:/12148/cb13165636v#about,Eugène Adenis,1854,1923
Adaptateur,http://data.bnf.fr/ark:/12148/cb14654184w#about,Édouard Adenis,1867,1952
Adaptateur,http://data.bnf.fr/ark:/12148/cb12024224c#about,Claude Santelli,1923,2001
Adaptateur,http://data.bnf.fr/ark:/12148/cb119164029#about,Boris Moissard,1942,
Adaptateur,http://data.bnf.fr/ark:/12148/cb119164029#about,Boris Moissard,1942,
Adaptateur,http://data.bnf.fr/ark:/12148/cb126244704#about,Marcelle Maurette,1903,1972
Adaptateur,http://data.bnf.fr/ark:/12148/cb13992168c#about,Pierre Laroche,1902,1962
Ancien possesseur,http://data.bnf.fr/ark:/12148/cb11907327d#about,José Maria de Heredia,1842,1905
Ancien possesseur,http://data.bnf.fr/ark:/12148/cb13891732m#about,Lili Boulanger,1893,1918
Ancien possesseur,http://data.bnf.fr/ark:/12148/cb118682770#about,Odéon-Théâtre de l'Europe. Paris,1782,
Ancien possesseur,http://data.bnf.fr/ark:/12148/cb14020599d#about,Max de Rieux,1905,1963
Ancien possesseur,http://data.bnf.fr/ark:/12148/cb120720560#about,Centre de documentation de la musique contemporaine. France,1978,
Ancien possesseur,http://data.bnf.fr/ark:/12148/cb120720560#about,Centre de documentation de la musique contemporaine. France,1978,
Ancien possesseur,http://data.bnf.fr/ark:/12148/cb13510812v#about,Luigi Mancinelli,1848,1921
Ancien possesseur,http://data.bnf.fr/ark:/12148/cb13891543q#about,Georges Bizet,1838,1875
Ancien possesseur,http://data.bnf.fr/ark:/12148/cb16971914d#about,Jules Noilly,,
Ancien possesseur,http://data.bnf.fr/ark:/12148/cb16971908g#about,André Chauveau,,
Ancien possesseur,http://data.bnf.fr/ark:/12148/cb16971908g#about,André Chauveau,,
Ancien possesseur,http://data.bnf.fr/ark:/12148/cb16971914d#about,Jules Noilly,,
Ancien possesseur,http://data.bnf.fr/ark:/12148/cb16971908g#about,André Chauveau,,
Ancien possesseur,http://data.bnf.fr/ark:/12148/cb16971908g#about,André Chauveau,,
Ancien possesseur,http://data.bnf.fr/ark:/12148/cb16971908g#about,André Chauveau,,
Ancien possesseur,http://data.bnf.fr/ark:/12148/cb16971914d#about,Jules Noilly,,
Ancien possesseur,http://data.bnf.fr/ark:/12148/cb16971914d#about,Jules Noilly,,
Ancien possesseur,http://data.bnf.fr/ark:/12148/cb14799420p#about,Léon Escalaïs,1859,1940
Ancien possesseur,http://data.bnf.fr/ark:/12148/cb14849194j#about,Léon Ponzio,1887,1947
Ancien possesseur,http://data.bnf.fr/ark:/12148/cb11922460q#about,Romain Rolland,1866,1944
Annotateur,http://data.bnf.fr/ark:/12148/cb12602565x#about,Robert Dore,1890,1940
Annotateur,http://data.bnf.fr/ark:/12148/cb11927306v#about,Anne Ubersfeld,1921,2010
Annotateur,http://data.bnf.fr/ark:/12148/cb12314489t#about,Joachim Merlant,1875,1919
Annotateur,http://data.bnf.fr/ark:/12148/cb11888498x#about,Maurice Allem,1872,1959
Annotateur,http://data.bnf.fr/ark:/12148/cb124481919#about,Paul de Musset,1804,1880
Annotateur,http://data.bnf.fr/ark:/12148/cb12208501f#about,Gérard Barrier,,
Annotateur,http://data.bnf.fr/ark:/12148/cb12208501f#about,Gérard Barrier,,
Annotateur,http://data.bnf.fr/ark:/12148/cb11906398p#about,Henri Guillemin,1903,1992
Annotateur,http://data.bnf.fr/ark:/12148/cb12393572s#about,Hubert Gillot,1875,1955
Arrangeur,http://data.bnf.fr/ark:/12148/cb148426660#about,Bernard de Crépy,1939,
Arrangeur,http://data.bnf.fr/ark:/12148/cb137882885#about,Marcel Bertal,1882,1953
Arrangeur,http://data.bnf.fr/ark:/12148/cb148282469#about,Louis Maubon,,1957
Arrangeur,http://data.bnf.fr/ark:/12148/cb148282469#about,Louis Maubon,,1957
Arrangeur,http://data.bnf.fr/ark:/12148/cb14844598t#about,Francisque Darcieux,1880,1951
Arrangeur,http://data.bnf.fr/ark:/12148/cb16032161k#about,Jean-Racine Meissonnier,1794,1856
Arrangeur,http://data.bnf.fr/ark:/12148/cb14842152x#about,Gustave Mouchet,,1940
Arrangeur,http://data.bnf.fr/ark:/12148/cb14819809s#about,Eugène Jancourt,1815,1901
Auteur adapté,http://data.bnf.fr/ark:/12148/cb119172903#about,Alfred de Musset,1810,1857
Auteur adapté,http://data.bnf.fr/ark:/12148/cb119236010#about,George Sand,1804,1876
Auteur adapté,http://data.bnf.fr/ark:/12148/cb11930175n#about,Marcel Achard,1899,1974
Auteur adapté,http://data.bnf.fr/ark:/12148/cb11899760h#about,Marceline Desbordes-Valmore,1786,1859
Auteur adapté,http://data.bnf.fr/ark:/12148/cb12442371s#about,Louise Ackermann,1813,1890
Auteur adapté,http://data.bnf.fr/ark:/12148/cb11905269k#about,Johann Wolfgang von Goethe,1749,1832
Auteur adapté,http://data.bnf.fr/ark:/12148/cb11886570b#about,,-65,-8
Auteur adapté,http://data.bnf.fr/ark:/12148/cb11892479d#about,,1313,1375
Auteur adapté,http://data.bnf.fr/ark:/12148/cb119228797#about,Jean-Jacques Rousseau,1712,1778
Auteur adapté,http://data.bnf.fr/ark:/12148/cb11928669t#about,,1694,1778
Auteur de l'argument,http://data.bnf.fr/ark:/12148/cb124003061#about,Renée de Brimont,1880,1943
Auteur de l'envoi,http://data.bnf.fr/ark:/12148/cb15126675f#about,Étienne Micard,1889,1980
Auteur de l'envoi,http://data.bnf.fr/ark:/12148/cb13899832t#about,Emil Sjögren,1853,1918
Auteur de lettres,http://data.bnf.fr/ark:/12148/cb119172903#about,Alfred de Musset,1810,1857
Auteur du commentaire,http://data.bnf.fr/ark:/12148/cb11927306v#about,Anne Ubersfeld,1921,2010
Auteur du commentaire,http://data.bnf.fr/ark:/12148/cb13320968m#about,Georges Douking,1902,1987
Auteur du commentaire,http://data.bnf.fr/ark:/12148/cb11890563t#about,Gaston Baty,1885,1952
Auteur du texte,http://data.bnf.fr/ark:/12148/cb118947969#about,Gaston-Arman de Caillavet,1869,1915
Auteur du texte,http://data.bnf.fr/ark:/12148/cb119172903#about,Alfred de Musset,1810,1857
Auteur du texte,http://data.bnf.fr/ark:/12148/cb13013401z#about,Joséphin Soulary,1815,1891
Auteur du texte,http://data.bnf.fr/ark:/12148/cb13075294z#about,Charles Robinot-Bertrand,1833,1885
Auteur du texte,http://data.bnf.fr/ark:/12148/cb118900832#about,Théodore de Banville,1823,1891
Auteur du texte,http://data.bnf.fr/ark:/12148/cb119172667#about,Henry Murger,1822,1861
Auteur du texte,http://data.bnf.fr/ark:/12148/cb119234123#about,Charles-Augustin Sainte-Beuve,1804,1869
Auteur du texte,http://data.bnf.fr/ark:/12148/cb12169688x#about,Louis Batiffol,1865,1946
Auteur du texte,http://data.bnf.fr/ark:/12148/cb12393487j#about,Vincent Voiture,1597,1648
Auteur du texte,http://data.bnf.fr/ark:/12148/cb103957220#about,Pierre de Garal,1818,1874
Auteur du texte,http://data.bnf.fr/ark:/12148/cb11893464m#about,Paul Bourget,1852,1935
Auteur du texte,http://data.bnf.fr/ark:/12148/cb10397049k#about,Eliacin Greeves,1818,1874
Auteur du texte,http://data.bnf.fr/ark:/12148/cb13485756p#about,Nicolas Martin,1814,1877
Auteur du texte,http://data.bnf.fr/ark:/12148/cb11916418p#about,,1622,1673
Auteur du texte,http://data.bnf.fr/ark:/12148/cb12496761k#about,,1839,1907
Auteur du texte,http://data.bnf.fr/ark:/12148/cb12008284s#about,Pierre-Jules Hetzel,1814,1886
Auteur du texte,http://data.bnf.fr/ark:/12148/cb127440295#about,Maurice de Marsan,1852,1929
Auteur du texte,http://data.bnf.fr/ark:/12148/cb12029805z#about,René Morax,1873,1963
Auteur du texte,http://data.bnf.fr/ark:/12148/cb12208370q#about,Victor Wilder,1835,1892
Auteur du texte,http://data.bnf.fr/ark:/12148/cb121386495#about,Marc Monnier,1829,1885
Auteur du texte,http://data.bnf.fr/ark:/12148/cb130068696#about,Émile Jaques-Dalcroze,1865,1950
Auteur du texte,http://data.bnf.fr/ark:/12148/cb12370500s#about,Xavier de Maistre,1763,1852
Auteur du texte,http://data.bnf.fr/ark:/12148/cb146566257#about,Paulin Deslandes,1806,1866
Auteur du texte,http://data.bnf.fr/ark:/12148/cb119241622#about,Édouard Schuré,1841,1929
Auteur du texte,http://data.bnf.fr/ark:/12148/cb119302183#about,Virgile Rossel,1858,1933
Auteur du texte,http://data.bnf.fr/ark:/12148/cb13983085q#about,Joseph Bovet,1879,1951
Auteur du texte,http://data.bnf.fr/ark:/12148/cb12459265g#about,Henri Warnery,1859,1902
Auteur du texte,http://data.bnf.fr/ark:/12148/cb163127782#about,Emmanuel Barblan,1882,
Auteur du texte,http://data.bnf.fr/ark:/12148/cb163127782#about,Emmanuel Barblan,1882,
Auteur du texte,http://data.bnf.fr/ark:/12148/cb16525785m#about,L. Durand,,
Auteur du texte,http://data.bnf.fr/ark:/12148/cb16525785m#about,L. Durand,,
Auteur du texte,http://data.bnf.fr/ark:/12148/cb16525785m#about,L. Durand,,
Auteur du texte,http://data.bnf.fr/ark:/12148/cb163127782#about,Emmanuel Barblan,1882,
Auteur du texte,http://data.bnf.fr/ark:/12148/cb16525785m#about,L. Durand,,
Auteur du texte,http://data.bnf.fr/ark:/12148/cb16525785m#about,L. Durand,,
Auteur du texte,http://data.bnf.fr/ark:/12148/cb16525785m#about,L. Durand,,
Auteur du texte,http://data.bnf.fr/ark:/12148/cb16525785m#about,L. Durand,,
Auteur du texte,http://data.bnf.fr/ark:/12148/cb163127782#about,Emmanuel Barblan,1882,
Auteur du texte,http://data.bnf.fr/ark:/12148/cb163127782#about,Emmanuel Barblan,1882,
Auteur du texte,http://data.bnf.fr/ark:/12148/cb163127782#about,Emmanuel Barblan,1882,
Auteur du texte,http://data.bnf.fr/ark:/12148/cb16525785m#about,L. Durand,,
Auteur du texte,http://data.bnf.fr/ark:/12148/cb16525785m#about,L. Durand,,
Auteur du texte,http://data.bnf.fr/ark:/12148/cb16525785m#about,L. Durand,,
Auteur du texte,http://data.bnf.fr/ark:/12148/cb16525785m#about,L. Durand,,
Auteur du texte,http://data.bnf.fr/ark:/12148/cb11890739h#about,Georg Büchner,1813,1837
Auteur du texte,http://data.bnf.fr/ark:/12148/cb11894840z#about,Pedro Calderón de la Barca,1600,1681
Auteur du texte,http://data.bnf.fr/ark:/12148/cb11897704j#about,Pierre Corneille,1606,1684
Auteur du texte,http://data.bnf.fr/ark:/12148/cb119050769#about,Jean Giraudoux,1882,1944
Auteur du texte,http://data.bnf.fr/ark:/12148/cb11905320h#about,Carlo Goldoni,1707,1793
Auteur du texte,http://data.bnf.fr/ark:/12148/cb11907966z#about,Victor Hugo,1802,1885
Auteur du texte,http://data.bnf.fr/ark:/12148/cb119146220#about,Pierre de Marivaux,1688,1763
Auteur du texte,http://data.bnf.fr/ark:/12148/cb11919909t#about,Luigi Pirandello,1867,1936
Auteur du texte,http://data.bnf.fr/ark:/12148/cb119236010#about,George Sand,1804,1876
Auteur du texte,http://data.bnf.fr/ark:/12148/cb119246079#about,William Shakespeare,1564,1616
Auteur du texte,http://data.bnf.fr/ark:/12148/cb12131147d#about,Émile Augier,1820,1889
Auteur du texte,http://data.bnf.fr/ark:/12148/cb135690287#about,Robert Bolt,1924,1995
Auteur du texte,http://data.bnf.fr/ark:/12148/cb11893857f#about,Bertolt Brecht,1898,1956
Auteur du texte,http://data.bnf.fr/ark:/12148/cb11901665b#about,Thomas Stearns Eliot,1888,1965
Auteur du texte,http://data.bnf.fr/ark:/12148/cb119098487#about,Heinrich von Kleist,1777,1811
Auteur du texte,http://data.bnf.fr/ark:/12148/cb120172199#about,Sean O'Casey,1880,1964
Auteur du texte,http://data.bnf.fr/ark:/12148/cb119228797#about,Jean-Jacques Rousseau,1712,1778
Auteur du texte,http://data.bnf.fr/ark:/12148/cb121717398#about,Bernard de La Monnoye,1641,1728
Auteur du texte,http://data.bnf.fr/ark:/12148/cb12337849t#about,Frédéric Bataille,1850,1946
Auteur du texte,http://data.bnf.fr/ark:/12148/cb11887103b#about,Gérard de Nerval,1808,1855
Auteur du texte,http://data.bnf.fr/ark:/12148/cb11888978p#about,Guillaume Apollinaire,1880,1918
Auteur du texte,http://data.bnf.fr/ark:/12148/cb11896324t#about,François-René de Chateaubriand,1768,1848
Auteur du texte,http://data.bnf.fr/ark:/12148/cb11897612w#about,François Coppée,1842,1908
Auteur du texte,http://data.bnf.fr/ark:/12148/cb11899760h#about,Marceline Desbordes-Valmore,1786,1859
Auteur du texte,http://data.bnf.fr/ark:/12148/cb11904435k#about,Théophile Gautier,1811,1872
Auteur du texte,http://data.bnf.fr/ark:/12148/cb119046652#about,Paul Géraldy,1885,1983
Auteur du texte,http://data.bnf.fr/ark:/12148/cb11905571z#about,Remy de Gourmont,1858,1915
Auteur du texte,http://data.bnf.fr/ark:/12148/cb119108008#about,Alphonse de Lamartine,1790,1869
Auteur du texte,http://data.bnf.fr/ark:/12148/cb11911866f#about,Philéas Lebesgue,1869,1958
Auteur du texte,http://data.bnf.fr/ark:/12148/cb11922538t#about,Pierre de Ronsard,1524,1585
Auteur du texte,http://data.bnf.fr/ark:/12148/cb11923550x#about,Albert Samain,1858,1900
Auteur du texte,http://data.bnf.fr/ark:/12148/cb119279849#about,Paul Verlaine,1844,1896
Auteur du texte,http://data.bnf.fr/ark:/12148/cb119283183#about,Alfred de Vigny,1797,1863
Auteur du texte,http://data.bnf.fr/ark:/12148/cb120041282#about,Charles-Simon Favart,1710,1792
Auteur du texte,http://data.bnf.fr/ark:/12148/cb120041460#about,Simon-Joseph Pellegrin,1663,1745
Auteur du texte,http://data.bnf.fr/ark:/12148/cb12007007j#about,Michel-Jean Sedaine,1719,1797
Auteur du texte,http://data.bnf.fr/ark:/12148/cb12013421f#about,Pierre-Jean de Béranger,1780,1857
Auteur du texte,http://data.bnf.fr/ark:/12148/cb121189963#about,Maurice Bouchor,1855,1929
Auteur du texte,http://data.bnf.fr/ark:/12148/cb12459834v#about,Eugène de Planard,1783,1853
Auteur du texte,http://data.bnf.fr/ark:/12148/cb11888214h#about,Jean Aicard,1848,1921
Auteur du texte,http://data.bnf.fr/ark:/12148/cb11889873x#about,Jean-Antoine de Baïf,1532,1589
Auteur du texte,http://data.bnf.fr/ark:/12148/cb11901973s#about,Charles-Guillaume Étienne,1777,1845
Auteur du texte,http://data.bnf.fr/ark:/12148/cb119161610#about,Achille Millien,1838,1927
Auteur du texte,http://data.bnf.fr/ark:/12148/cb11917781h#about,Charles Nodier,1780,1844
Auteur du texte,http://data.bnf.fr/ark:/12148/cb148448123#about,Maurice Chevais,1880,1943
Auteur du texte,http://data.bnf.fr/ark:/12148/cb118992306#about,Lucie Delarue-Mardrus,1874,1945
Auteur du texte,http://data.bnf.fr/ark:/12148/cb119223446#about,Georges Rodenbach,1855,1898
Auteur du texte,http://data.bnf.fr/ark:/12148/cb120056291#about,Pierre Dupont,1821,1870
Auteur du texte,http://data.bnf.fr/ark:/12148/cb12522779d#about,Armand Charlemagne,1753,1838
Auteur du texte,http://data.bnf.fr/ark:/12148/cb13485990d#about,Armand Lafrique,1858,1911
Auteur du texte,http://data.bnf.fr/ark:/12148/cb12726957z#about,Henri Chantavoine,1850,1918
Auteur du texte,http://data.bnf.fr/ark:/12148/cb10798600t#about,Henriette Suzanne Brés,1855,1919
Auteur du texte,http://data.bnf.fr/ark:/12148/cb11928180z#about,Gabriel Vicaire,1848,1900
Auteur du texte,http://data.bnf.fr/ark:/12148/cb119035390#about,Charles Frémine,1841,1906
Auteur du texte,http://data.bnf.fr/ark:/12148/cb11919182p#about,Ernest Pérochon,1885,1942
Auteur du texte,http://data.bnf.fr/ark:/12148/cb13482944h#about,Jules Ruelle,1834,1892
Auteur du texte,http://data.bnf.fr/ark:/12148/cb119274331#about,Léon Valade,1842,1884
Auteur du texte,http://data.bnf.fr/ark:/12148/cb12158196q#about,Octave Crémazie,1827,1879
Auteur du texte,http://data.bnf.fr/ark:/12148/cb131867254#about,Achille Paysant,1841,1927
Auteur du texte,http://data.bnf.fr/ark:/12148/cb16365922r#about,F. Henry,,
Auteur du texte,http://data.bnf.fr/ark:/12148/cb16365922r#about,F. Henry,,
Auteur du texte,http://data.bnf.fr/ark:/12148/cb16365922r#about,F. Henry,,
Auteur du texte,http://data.bnf.fr/ark:/12148/cb16365922r#about,F. Henry,,
Auteur du texte,http://data.bnf.fr/ark:/12148/cb163100012#about,,,
Auteur du texte,http://data.bnf.fr/ark:/12148/cb163100012#about,,,
Auteur du texte,http://data.bnf.fr/ark:/12148/cb163100012#about,,,
Auteur du texte,http://data.bnf.fr/ark:/12148/cb163100012#about,,,
Auteur du texte,http://data.bnf.fr/ark:/12148/cb163100012#about,,,
Auteur du texte,http://data.bnf.fr/ark:/12148/cb16310201m#about,,,
Auteur du texte,http://data.bnf.fr/ark:/12148/cb16310201m#about,,,
Auteur du texte,http://data.bnf.fr/ark:/12148/cb16310201m#about,,,
Auteur du texte,http://data.bnf.fr/ark:/12148/cb16310201m#about,,,
Auteur du texte,http://data.bnf.fr/ark:/12148/cb16365922r#about,F. Henry,,
Auteur du texte,http://data.bnf.fr/ark:/12148/cb16365922r#about,F. Henry,,
Auteur du texte,http://data.bnf.fr/ark:/12148/cb16365922r#about,F. Henry,,
Auteur du texte,http://data.bnf.fr/ark:/12148/cb16365922r#about,F. Henry,,
Auteur du texte,http://data.bnf.fr/ark:/12148/cb163100012#about,,,
Auteur du texte,http://data.bnf.fr/ark:/12148/cb16310201m#about,,,
Auteur du texte,http://data.bnf.fr/ark:/12148/cb16310201m#about,,,
Auteur du texte,http://data.bnf.fr/ark:/12148/cb16365922r#about,F. Henry,,
Auteur du texte,http://data.bnf.fr/ark:/12148/cb16365922r#about,F. Henry,,
Auteur du texte,http://data.bnf.fr/ark:/12148/cb16365922r#about,F. Henry,,
Auteur du texte,http://data.bnf.fr/ark:/12148/cb16310201m#about,,,
Auteur du texte,http://data.bnf.fr/ark:/12148/cb163100012#about,,,
Auteur du texte,http://data.bnf.fr/ark:/12148/cb163100012#about,,,
Auteur du texte,http://data.bnf.fr/ark:/12148/cb16310201m#about,,,
Auteur du texte,http://data.bnf.fr/ark:/12148/cb16310201m#about,,,
Auteur du texte,http://data.bnf.fr/ark:/12148/cb163100012#about,,,
Auteur du texte,http://data.bnf.fr/ark:/12148/cb163100012#about,,,
Auteur du texte,http://data.bnf.fr/ark:/12148/cb16310201m#about,,,
Auteur du texte,http://data.bnf.fr/ark:/12148/cb16365922r#about,F. Henry,,
Auteur du texte,http://data.bnf.fr/ark:/12148/cb16365922r#about,F. Henry,,
Auteur du texte,http://data.bnf.fr/ark:/12148/cb163100012#about,,,
Auteur du texte,http://data.bnf.fr/ark:/12148/cb16365922r#about,F. Henry,,
Auteur du texte,http://data.bnf.fr/ark:/12148/cb16365922r#about,F. Henry,,
Auteur du texte,http://data.bnf.fr/ark:/12148/cb16365922r#about,F. Henry,,
Auteur du texte,http://data.bnf.fr/ark:/12148/cb16365922r#about,F. Henry,,
Auteur du texte,http://data.bnf.fr/ark:/12148/cb16365922r#about,F. Henry,,
Auteur du texte,http://data.bnf.fr/ark:/12148/cb16365922r#about,F. Henry,,
Auteur du texte,http://data.bnf.fr/ark:/12148/cb163100012#about,,,
Auteur du texte,http://data.bnf.fr/ark:/12148/cb163100012#about,,,
Auteur du texte,http://data.bnf.fr/ark:/12148/cb163100012#about,,,
Auteur du texte,http://data.bnf.fr/ark:/12148/cb16310201m#about,,,
Auteur du texte,http://data.bnf.fr/ark:/12148/cb16310201m#about,,,
Auteur du texte,http://data.bnf.fr/ark:/12148/cb13897439n#about,André Messager,1853,1929
Auteur du texte,http://data.bnf.fr/ark:/12148/cb16365922r#about,F. Henry,,
